workerid,proliferate.condition,correct,cumrt,distractors,internal_node_id,item,order,response,rt,sentence,stimulus,time_elapsed,trial_index,trial_type,type,words,error
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[662, 1999, 849, 789, 1075, 946, 868, 1001, 788, 817, 990, 2427, 945, 681, 1130, 1265, 845, 743, 840, 985, 855, 946, 1450, 683, 771, 668]","['x-x-x', 'motivated', 'hour', 'whom', 'al', 'queen', 'jack', 'agree', 'glad', 'app', 'airs', 'games', 'pre', 'sir', 'trolls', 'hates', 'hear', 'lord', 'rite', 'happy', 'page', 'cent', 'wrote', 'dawn', 'god', 'knew.']",0.0-8.0-0.1,2,"[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",,"[662, 1999, 849, 789, 1075, 946, 868, 1001, 788, 817, 990, 2427, 945, 681, 1130, 1265, 845, 743, 840, 985, 855, 946, 1450, 683, 771, 668]",On examining the car he found that there was a tyre which had a faulty valve and a tyre which had a small hole in it.,,289047,13,maze,2-context,"['On', 'examining', 'the', 'car', 'he', 'found', 'that', 'there', 'was', 'a', 'tyre', 'which', 'had', 'a', 'faulty', 'valve', 'and', 'a', 'tyre', 'which', 'had', 'a', 'small', 'hole', 'in', 'it.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[608, 865, 1264, 761, 829, 664, 980, 696, 602, 831, 736, 843, 675, 735, 699]","['x-x-x', 'marketed', 'seconds', 'miss', 'oaks', 'sick', 'died', 'preach', 'uphold', 'eat', 'fund', 'hate', 'hall', 'hear', 'born.']",0.0-8.0-0.2,2,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",,"[608, 865, 1264, 761, 829, 664, 980, 696, 602, 831, 736, 843, 675, 735, 699]",The mechanic changed the tyre with the monkey wrench but it took a long time.,,300839,14,maze,VP,"['The', 'mechanic', 'changed', 'the', 'tyre', 'with', 'the', 'monkey', 'wrench', 'but', 'it', 'took', 'a', 'long', 'time.']",
944,i,,,,0.0-9.0,,,,,,,301840,15,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1344, 1133, 776, 710, 712, 611, 1630, 820, 1209, 539, 1082, 779, 645, 1367, 854, 683, 936, 1257, 969]","['x-x-x', 'aftermath', 'luck', 'dollars', 'al', 'hurt', 'Happens', 'Forget', 'require', 'lose', 'dermatitis', 'ideas.', 'x-x-x', 'odds', 'idea', 'hate', 'miles', 'bet', 'suck.']",0.0-10.0-0.0,6,"[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]",,"[1344, 1133, 776, 710, 712, 611, 1630, 820, 1209, 539, 1082, 779, 645, 1367, 854, 683, 936, 1257, 969]",A historian was working in the British Museum holding a magnifying glass. He’d sat down to study a map.,,319904,16,maze,setup,"['A', 'historian', 'was', 'working', 'in', 'the', 'British', 'Museum', 'holding', 'a', 'magnifying', 'glass.', 'He’d', 'sat', 'down', 'to', 'study', 'a', 'map.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[643, 1489, 748, 927, 557, 613, 854, 1006, 993, 1871, 1055, 2492, 1675, 1648, 3052, 1309, 966, 1256, 787, 1268]","['x-x-x', 'dad', 'tons', 'queen', 'soul', 'knew', 'whom', 'goals', 'mom', 'vote', 'cosmetics', 'pigs', 'kids', 'pro', 'investing', 'trump', 'salary', 'girl', 'happens', 'employees.']",0.0-10.0-0.1,6,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]",,"[643, 1489, 748, 927, 557, 613, 854, 1006, 993, 1871, 1055, 2492, 1675, 1648, 3052, 1309, 966, 1256, 787, 1268]",On his desk there was a map which had an appalling tear and a manuscript which seemed in perfect condition.,,345121,17,maze,1-context,"['On', 'his', 'desk', 'there', 'was', 'a', 'map', 'which', 'had', 'an', 'appalling', 'tear', 'and', 'a', 'manuscript', 'which', 'seemed', 'in', 'perfect', 'condition.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[845, 1424, 764, 1113, 618, 569, 685, 756, 547, 1574, 892, 1153, 1518, 608, 2435, 771]","['x-x-x', 'adulthood', 'kids', 'oh', 'china', 'door', 'bye', 'wait', 'eat', 'reimbursed', 'whom', 'mom', 'card', 'rise', 'types', 'bill.']",0.0-10.0-0.2,6,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",,"[845, 1424, 764, 1113, 618, 569, 685, 756, 547, 1574, 892, 1153, 1518, 608, 2435, 771]",The historian had to study the map with the appalling tear so as to value it.,,361402,18,maze,NP,"['The', 'historian', 'had', 'to', 'study', 'the', 'map', 'with', 'the', 'appalling', 'tear', 'so', 'as', 'to', 'value', 'it.']",
944,i,,,,0.0-11.0,,,,,,,362404,19,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1245, 768, 851, 1032, 1711, 650, 893, 850, 1040, 869, 908, 5009, 778, 923, 1508, 739, 864, 843]","['x-x-x', 'prices', 'eyes', 'vitamins', 'lack', 'shut', 'updates', 'yes', 'flows', 'tasks.', 'x-x-x', 'stupid', 'cup', 'feet', 'met', 'exists', 'none', 'settle.']",0.0-12.0-0.0,16,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",,"[1245, 768, 851, 1032, 1711, 650, 893, 850, 1040, 869, 908, 1067, 778, 923, 1508, 739, 864, 843]",A little girl borrowed from the kitchen a bread knife. She wanted to cut an orange into pieces.,,383899,20,maze,setup,"['A', 'little', 'girl', 'borrowed', 'from', 'the', 'kitchen', 'a', 'bread', 'knife.', 'She', 'wanted', 'to', 'cut', 'an', 'orange', 'into', 'pieces.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[667, 998, 2935, 597, 1400, 715, 710, 716, 1344, 1171, 664, 1234, 1564, 1856, 798, 1658, 1140, 1029, 896, 670, 842, 948]","['x-x-x', 'worse', 'shut', 'guy', 'hates', 'fate', 'goal', 'senate', 'plans', 'mind', 'job', 'gets', 'argue', 'lire', 'cars', 'wait', 'renovate', 'goals', 'shop', 'plan', 'harm', 'saws.']",0.0-12.0-0.1,16,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",,"[667, 998, 2935, 597, 1400, 715, 710, 716, 1344, 1171, 664, 1234, 1564, 1856, 798, 909, 1140, 1029, 896, 670, 842, 948]",She found in the fruit bowl an orange which had a very thick rind and an orange which had a thin rind.,,408464,21,maze,2-context,"['She', 'found', 'in', 'the', 'fruit', 'bowl', 'an', 'orange', 'which', 'had', 'a', 'very', 'thick', 'rind', 'and', 'an', 'orange', 'which', 'had', 'a', 'thin', 'rind.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[646, 1197, 598, 1438, 580, 681, 721, 1484, 1606, 645, 2243, 684, 1136, 886, 864, 1038]","['x-x-x', 'enough', 'shut', 'trump', 'hall', 'upon', 'trip', 'expect', 'hope', 'than', 'acres', 'lien', 'self', 'us', 'till', 'follows.']",0.0-12.0-0.2,16,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",,"[646, 1197, 598, 1438, 580, 681, 721, 1484, 1606, 645, 2243, 684, 1136, 886, 864, 1038]",The little girl tried to cut the orange with the bread knife but to no success.,,424923,22,maze,VP,"['The', 'little', 'girl', 'tried', 'to', 'cut', 'the', 'orange', 'with', 'the', 'bread', 'knife', 'but', 'to', 'no', 'success.']",
944,i,,,,0.0-13.0,,,,,,,425926,23,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[11412, 725, 1120, 828, 731, 631, 682, 1367, 3125, 1868, 1452, 707, 1811, 922, 763, 995, 881, 1098]","['x-x-x', 'nets', 'loss', 'dollars', 'say', 'ran', 'applies', 'why', 'won', 'held', 'equip.', 'x-x-x', 'spot', 'nightmare', 'wall', 'skin', 'boy', 'fees.']",0.0-14.0-0.0,29,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",,"[11412, 725, 1120, 828, 731, 631, 682, 1367, 904, 1868, 1452, 707, 1811, 922, 763, 995, 881, 1098]",A chef was working in his kitchen by a food mixer. He was preparing to make a cake.,,457058,24,maze,setup,"['A', 'chef', 'was', 'working', 'in', 'his', 'kitchen', 'by', 'a', 'food', 'mixer.', 'He', 'was', 'preparing', 'to', 'make', 'a', 'cake.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[821, 1441, 682, 589, 595, 892, 1009, 633, 527, 738, 935, 587, 2347, 1714, 587, 633, 967, 1105, 1454, 858, 792]","['x-x-x', 'wall', 'took', 'kept', 'reached', 'son', 'basis', 'rose', 'size', 'null', 'win', 'cops', 'conclusion', 'audit', 'tweet', 'role', 'west', 'rely', 'impose', 'sort', 'est.']",0.0-14.0-0.1,29,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",,"[821, 1441, 682, 589, 595, 892, 1009, 633, 527, 738, 935, 587, 2347, 1714, 587, 633, 967, 1105, 1454, 858, 792]",Somebody came into the kitchen and asked him to bake a cake containing dried fruit and a cake topped with jam.,,476976,25,maze,2-context,"['Somebody', 'came', 'into', 'the', 'kitchen', 'and', 'asked', 'him', 'to', 'bake', 'a', 'cake', 'containing', 'dried', 'fruit', 'and', 'a', 'cake', 'topped', 'with', 'jam.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1045, 891, 939, 564, 953, 654, 830, 663, 663, 725, 920, 1335, 836, 1879, 881, 955]","['x-x-x', 'spam', 'dollars', 'sign', 'cell', 'west', 'ours', 'role', 'ran', 'peer', 'wards', 'war', 'inch', 'give', 'tell', 'grew.']",0.0-14.0-0.2,29,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",,"[1045, 891, 939, 564, 953, 654, 830, 663, 663, 725, 920, 1335, 836, 1879, 881, 955]",The chef started to make the cake with the dried fruit but ran out of eggs.,,491718,26,maze,NP,"['The', 'chef', 'started', 'to', 'make', 'the', 'cake', 'with', 'the', 'dried', 'fruit', 'but', 'ran', 'out', 'of', 'eggs.']",
944,i,,,,0.0-15.0,,,,,,,492719,27,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1247, 1472, 935, 799, 722, 789, 929, 1444, 623, 833, 1284, 703, 682, 718, 890, 1990, 1168, 644, 679, 709, 1130, 1506, 1657, 902, 866]","['x-x-x', 'drinks', 'guys', 'anymore', 'push', 'eat', 'apply', 'nations', 'non', 'goes', 'spite.', 'x-x-x', 'else', 'am', 'throws', 'symbolizing', 'lots', 'hill', 'wood', 'basis', 'same', 'sizes', 'gift', 'hear', 'beings.']",0.0-16.0-0.0,7,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[1247, 1472, 935, 799, 722, 789, 929, 1444, 623, 833, 1284, 703, 682, 718, 890, 1990, 1168, 644, 679, 709, 1130, 1506, 1090, 902, 866]",An artist was working at a table holding a long brush. He had a sudden premonition that he was going to knock over a bottle.,,518049,28,maze,setup,"['An', 'artist', 'was', 'working', 'at', 'a', 'table', 'holding', 'a', 'long', 'brush.', 'He', 'had', 'a', 'sudden', 'premonition', 'that', 'he', 'was', 'going', 'to', 'knock', 'over', 'a', 'bottle.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[771, 756, 1206, 1196, 615, 750, 832, 1154, 972, 1442, 668, 649, 1103, 1222, 933, 709, 700]","['x-x-x', 'bag', 'aware', 'sorry', 'okay', 'knew', 'abroad', 'interviews', 'bill', 'relax', 'ask', 'vote', 'blame', 'vows', 'defend', 'move', 'agree.']",0.0-16.0-0.1,7,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[771, 756, 1206, 1196, 615, 750, 832, 1154, 972, 1442, 668, 649, 1103, 1222, 933, 709, 700]",On the table there was a bottle containing some paint and a small jug filled with water.,,533736,29,maze,1-context,"['On', 'the', 'table', 'there', 'was', 'a', 'bottle', 'containing', 'some', 'paint', 'and', 'a', 'small', 'jug', 'filled', 'with', 'water.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1043, 821, 3447, 1215, 900, 739, 954, 640, 739, 1422, 737, 1244, 904]","['x-x-x', 'anyway', 'barristers', 'verdict', 'mean', 'wish', 'depend', 'hear', 'knew', 'meets', 'wait', 'ethic', 'barrow.']",0.0-16.0-0.2,7,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",,"[1043, 821, 3447, 1215, 900, 739, 954, 640, 739, 1422, 737, 1244, 904]",The artist accidently knocked over the bottle with the paint and swore loudly.,,548549,30,maze,NP,"['The', 'artist', 'accidently', 'knocked', 'over', 'the', 'bottle', 'with', 'the', 'paint', 'and', 'swore', 'loudly.']",
944,i,,,,0.0-17.0,,,,,,,549551,31,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[22634, 1767, 917, 942, 878, 559, 832, 701, 624, 859, 531, 647, 787, 918, 733, 702, 807, 1367]","['x-x-x', 'brothels', 'lots', 'deserve', 'apply', 'grow', 'option', 'nonsense', 'kill', 'shall', 'kings.', 'x-x-x', 'lot', 'memories', 'am', 'unless', 'want', 'instances.']",0.0-18.0-0.0,13,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]",,"[22634, 1767, 917, 942, 878, 559, 832, 701, 624, 859, 531, 647, 787, 918, 733, 702, 807, 1367]",A skinhead was walking along a street carrying a large knife. He was planning to attack a policeman.,,586770,32,maze,setup,"['A', 'skinhead', 'was', 'walking', 'along', 'a', 'street', 'carrying', 'a', 'large', 'knife.', 'He', 'was', 'planning', 'to', 'attack', 'a', 'policeman.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[658, 855, 1228, 570, 658, 667, 630, 634, 729, 1421, 733, 1180, 766, 707, 1102, 1518, 1290, 1141]","['x-x-x', 'girlfriend', 'wild', 'feel', 'terminals', 'holy', 'lake', 'page', 'users', 'jays', 'kids', 'meet', 'born', 'buy', 'deal', 'enrolment', 'nations', 'observable.']",0.0-18.0-0.1,13,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",,"[658, 855, 1228, 570, 658, 667, 630, 634, 729, 1421, 733, 1180, 766, 707, 1102, 1518, 1290, 1141]",He eventually saw a policeman who had a large scar on his face and a policewoman wearing spectacles.,,603275,33,maze,1-context,"['He', 'eventually', 'saw', 'a', 'policeman', 'who', 'had', 'a', 'large', 'scar', 'on', 'his', 'face', 'and', 'a', 'policewoman', 'wearing', 'spectacles.']",
944,i,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[632, 947, 2236, 1405, 561, 779, 688, 700, 1298, 754, 901, 1071, 843]","['x-x-x', 'imitated', 'grateful', 'provider', 'want', 'comprises', 'date', 'grow', 'owns', 'lots', 'mean', 'sake', 'sold.']",0.0-18.0-0.2,13,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",,"[632, 947, 1605, 1405, 561, 779, 688, 700, 1298, 754, 901, 1071, 843]",The skinhead suddenly attacked the policeman with the knife and then ran off.,,616104,34,maze,VP,"['The', 'skinhead', 'suddenly', 'attacked', 'the', 'policeman', 'with', 'the', 'knife', 'and', 'then', 'ran', 'off.']",
944,i,,,,0.0-19.0,,,,,,,617105,35,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1356, 2103, 781, 787, 549, 858, 744, 681, 746, 652, 929, 520, 1003, 917, 512, 700, 668, 897, 1669, 646, 979, 991, 892]","['x-x-x', 'batters', 'join', 'videos', 'goal', 'types', 'rose', 'died', 'terms', 'male', 'firm', 'size', 'writes', 'suck', 'wind', 'skin', 'thus.', 'x-x-x', 'happen', 'foot', 'upon', 'lie', 'tend.']",0.0-20.0-0.0,25,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",,"[1356, 2103, 781, 787, 549, 858, 744, 681, 746, 652, 929, 520, 1003, 917, 512, 700, 668, 897, 1099, 646, 979, 991, 892]",A burglar was trying to break into a house and had a credit card in his hand. He wanted to open a door.,,637697,36,maze,setup,"['A', 'burglar', 'was', 'trying', 'to', 'break', 'into', 'a', 'house', 'and', 'had', 'a', 'credit', 'card', 'in', 'his', 'hand.', 'He', 'wanted', 'to', 'open', 'a', 'door.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[728, 1227, 610, 1015, 662, 850, 811, 1441, 767, 629, 758, 739, 1060, 775, 611, 1049, 827]","['x-x-x', 'queen', 'draw', 'onto', 'stars', 'fat', 'dog', 'assert', 'tons', 'poor', 'boys', 'movies', 'weird', 'gay', 'race', 'propose', 'gifts.']",0.0-20.0-0.1,25,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",,"[728, 1227, 610, 1015, 662, 850, 811, 1441, 767, 629, 758, 739, 1060, 775, 611, 1049, 827]",He found a door which had a faulty lock and a window which had a cracked frame.,,652265,37,maze,1-context,"['He', 'found', 'a', 'door', 'which', 'had', 'a', 'faulty', 'lock', 'and', 'a', 'window', 'which', 'had', 'a', 'cracked', 'frame.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[644, 815, 1381, 690, 682, 666, 570, 1883, 569, 678, 2434, 830, 987]","['x-x-x', 'expands', 'silver', 'drop', 'thus', 'male', 'site', 'relies', 'tend', 'sea', 'affairs', 'honesty', 'degree.']",0.0-20.0-0.2,25,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",,"[644, 815, 1381, 690, 682, 666, 570, 1883, 569, 678, 2434, 830, 987]",The burglar opened the door with the credit card and quickly slipped inside.,,665106,38,maze,VP,"['The', 'burglar', 'opened', 'the', 'door', 'with', 'the', 'credit', 'card', 'and', 'quickly', 'slipped', 'inside.']",
944,i,,,,0.0-21.0,,,,,,,666107,39,html-button-response,,,
944,i,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1223, 1721, 741, 873, 795, 4012, 1854, 1093, 634, 1921, 1290, 658, 622, 704, 799, 676, 658]","['x-x-x', 'pots', 'gold', 'took', 'thus', 'method', 'tons', 'teachers', 'rate', 'reap', 'earn.', 'x-x-x', 'door', 'foot', 'echinoderms', 'cup', 'sits.']",0.0-22.0-0.0,19,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",,"[1223, 1721, 741, 369, 795, 2437, 1314, 1093, 634, 1921, 1290, 658, 622, 704, 799, 676, 658]",A vet went into an animal cage carrying a dart gun. He had to tranquilise a lion.,,686396,40,maze,setup,"['A', 'vet', 'went', 'into', 'an', 'animal', 'cage', 'carrying', 'a', 'dart', 'gun.', 'He', 'had', 'to', 'tranquilise', 'a', 'lion.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[644, 576, 631, 767, 559, 509, 779, 790, 729, 656, 825, 545, 863, 750, 1878, 1188, 953, 727, 789, 964, 786, 764]","['x-x-x', 'girl', 'warn', 'guess', 'fan', 'die', 'aids', 'same', 'cash', 'job', 'gets', 'alma', 'holy', 'tax', 'sans', 'poor', 'income', 'rich', 'list', 'plat', 'drug', 'met.']",0.0-22.0-0.1,19,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",,"[644, 576, 631, 767, 559, 509, 779, 790, 729, 656, 825, 545, 863, 750, 800, 677, 953, 727, 789, 964, 786, 764]",Inside the cage there was a lion that had a big mane and a puma that didn't have any mane at all.,,704088,41,maze,1-context,"['Inside', 'the', 'cage', 'there', 'was', 'a', 'lion', 'that', 'had', 'a', 'big', 'mane', 'and', 'a', 'puma', 'that', ""didn't"", 'have', 'any', 'mane', 'at', 'all.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[651, 1318, 1462, 777, 938, 855, 610, 648, 926, 641, 626, 2075, 732]","['x-x-x', 'slid', 'minesweeping', 'loss', 'ours', 'same', 'add', 'quo', 'hoc', 'year', 'term', 'premiums', 'gone.']",0.0-22.0-0.2,19,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]",,"[651, 1318, 1462, 777, 938, 855, 610, 648, 926, 641, 626, 2075, 732]",The vet tranquilised the lion with the big mane and then examined it.,,716354,42,maze,NP,"['The', 'vet', 'tranquilised', 'the', 'lion', 'with', 'the', 'big', 'mane', 'and', 'then', 'examined', 'it.']",
944,i,,,,0.0-23.0,,,,,,,717356,43,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[693, 2116, 760, 640, 564, 726, 413, 687, 1351, 1307, 680, 1604, 2268, 652, 685, 1106, 628, 957, 634, 616, 703]","['x-x-x', 'democrats', 'loss', 'dollars', 'idea', 'fat', 'rays', 'wild', 'doubt', 'rule', 'rise', 'trends', 'tragically.', 'x-x-x', 'sick', 'ride', 'base', 'inch', 'gets', 'seen', 'expect.']",0.0-24.0-0.0,24,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",,"[693, 2116, 760, 640, 564, 726, 413, 687, 1351, 1307, 680, 1604, 2268, 652, 685, 1106, 628, 957, 634, 616, 703]",A secretary was sitting at her desk on which was a manual typewriter. She was told to type up a report.,,737156,44,maze,setup,"['A', 'secretary', 'was', 'sitting', 'at', 'her', 'desk', 'on', 'which', 'was', 'a', 'manual', 'typewriter.', 'She', 'was', 'told', 'to', 'type', 'up', 'a', 'report.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[623, 763, 1208, 671, 1044, 1108, 550, 2254, 683, 447, 1051, 1502, 619, 1271, 1098]","['x-x-x', 'boy', 'brooks', 'lie', 'beyond', 'eastern', 'saw', 'persists', 'foot', 'sick', 'expect', 'nations', 'feel', 'seriously', 'quietly.']",0.0-24.0-0.1,24,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",,"[623, 763, 1208, 671, 1044, 1108, 550, 2254, 683, 447, 1051, 1502, 619, 1271, 1098]",She was handed a report covered in diagrams and a letter written in different colours.,,752057,45,maze,1-context,"['She', 'was', 'handed', 'a', 'report', 'covered', 'in', 'diagrams', 'and', 'a', 'letter', 'written', 'in', 'different', 'colours.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[657, 667, 777, 769, 1357, 1195, 1081, 723, 798, 686, 869, 1278, 522, 808]","['x-x-x', 'recommend', 'spicy', 'feet', 'ring', 'happen', 'wear', 'goes', 'worshipped', 'sea', 'east', 'pain', 'may', 'trans.']",0.0-24.0-0.2,24,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",,"[657, 667, 777, 769, 1357, 1195, 1081, 723, 798, 686, 869, 1278, 522, 808]",The secretary typed up the report with the diagrams and then went to lunch.,,764309,46,maze,NP,"['The', 'secretary', 'typed', 'up', 'the', 'report', 'with', 'the', 'diagrams', 'and', 'then', 'went', 'to', 'lunch.']",
944,i,,,,0.0-25.0,,,,,,,765310,47,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[4781, 1123, 1817, 791, 827, 607, 705, 946, 838, 1118, 746, 681, 1011, 1032, 1335, 750, 842]","['x-x-x', 'loans', 'text', 'anymore', 'learn', 'cup', 'option', 'funerals', 'list', 'deals', 'relate.', 'x-x-x', 'ford', 'trip', 'traverse', 'yes', 'decide.']",0.0-26.0-0.0,18,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",,"[4781, 1123, 1817, 791, 827, 607, 705, 946, 838, 1118, 746, 681, 1011, 1032, 1335, 750, 842]",A drunk was walking along a street wielding an empty bottle. He felt like smashing a window.,,785268,48,maze,setup,"['A', 'drunk', 'was', 'walking', 'along', 'a', 'street', 'wielding', 'an', 'empty', 'bottle.', 'He', 'felt', 'like', 'smashing', 'a', 'window.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[628, 676, 759, 609, 613, 1084, 677, 1408, 1431, 655, 1240, 896, 645, 841, 853, 846, 873, 1653, 1211, 616]","['x-x-x', 'shall', 'best', 'done', 'rate', 'wild', 'feel', 'abroad', 'self', 'risk', 'emerged', 'plays', 'list', 'gain', 'decide', 'worst', 'fun', 'yoga', 'province', 'idea.']",0.0-26.0-0.1,18,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",,"[628, 676, 759, 609, 613, 1084, 677, 1408, 1431, 655, 1240, 896, 645, 841, 853, 846, 873, 1052, 1211, 616]",In front of him he saw a window made of stained glass and a window which had bars covering it.,,803493,49,maze,2-context,"['In', 'front', 'of', 'him', 'he', 'saw', 'a', 'window', 'made', 'of', 'stained', 'glass', 'and', 'a', 'window', 'which', 'had', 'bars', 'covering', 'it.']",
